line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
106  0.110943161977543E+08   14.813220  4.618585  4.397808  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1913  4.397808   -7.411  1.220304  7.703175  0.4662114E-02  0.9816538E+00  9.3499414E-05  2.5717721E-05  8.1321748E-03  1.1588939E-04  1.5278352E-07  3.2097021E-10  1.7875887E-03  9.4414869E-06  4.877E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.074164  0.0000000E+00  0.0000000000E+00
107  0.111026132232695E+08   14.812895  4.621375  4.400830  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1908  4.400830   -7.406  1.242214  7.710168  0.3533524E-02  0.9827827E+00  9.5205908E-05  2.6195404E-05  8.1302494E-03  1.1523051E-04  1.4944453E-07  3.1735299E-10  1.7873254E-03  9.8878259E-06  4.846E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.074643  0.0000000E+00  0.0000000000E+00
108  0.111113251000605E+08   14.812551  4.625139  4.405222  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1888  4.405222   -7.399  1.274879  7.720394  0.2357843E-02  0.9839589E+00  9.7896843E-05  2.6953583E-05  8.1269869E-03  1.1444280E-04  1.4536259E-07  3.1148627E-10  1.7870398E-03  1.0438218E-05  4.813E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.075295  0.0000000E+00  0.0000000000E+00
109  0.111209792818921E+08   14.812160  4.632411  4.412988  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1844  4.412988   -7.387  1.334646  7.738780  0.1136077E-02  0.9851815E+00  1.0205177E-04  2.8125736E-05  8.1217395E-03  1.1346302E-04  1.4152110E-07  3.0065287E-10  1.7867271E-03  1.1125786E-05  4.776E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.076568  0.0000000E+00  0.0000000000E+00
110  0.111332651616882E+08   14.811635  4.654399  4.431206  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0517  4.431206   -7.349  1.660593  7.817820  0.2800736E-05  0.9863193E+00  1.2557691E-04  3.4301103E-05  8.0887663E-03  1.1218544E-04  1.5308357E-07  1.7421044E-10  1.7864180E-03  1.2237335E-05  4.727E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.080548  0.0000000E+00  0.0000000000E+00
111  0.111339790804340E+08   14.811603  4.651989  4.430574  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.430574   -7.354  1.709012  7.822354  0.4382301E-07  0.9863222E+00  1.2660846E-04  3.4478596E-05  8.0873780E-03  1.1217835E-04  1.5595160E-07  1.4853314E-10  1.7864184E-03  1.2253171E-05  4.723E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.080102  0.0000000E+00  0.0000000000E+00
112  0.111343360398069E+08   14.811587  4.650543  4.430076  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.430076   -7.357  1.732500  7.824247  0.1194334E-08  0.9863222E+00  1.2663385E-04  3.4480333E-05  8.0873488E-03  1.1217822E-04  1.5603489E-07  1.4272546E-10  1.7864184E-03  1.2253539E-05  4.722E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079836  0.0000000E+00  0.0000000000E+00
113  0.111347643910543E+08   14.811569  4.649390  4.429558  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.429558   -7.359  1.763763  7.828152  0.1945923E-10  0.9863222E+00  1.2663472E-04  3.4480379E-05  8.0873480E-03  1.1217822E-04  1.5603721E-07  1.4252375E-10  1.7864184E-03  1.2253549E-05  4.720E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079624  0.0000000E+00  0.0000000000E+00
114  0.111352641341763E+08   14.811547  4.647972  4.428682  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.428682   -7.360  1.801032  7.833463  0.1523785E-12  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251976E-10  1.7864184E-03  1.2253550E-05  4.717E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079365  0.0000000E+00  0.0000000000E+00
115  0.111357638772983E+08   14.811525  4.646542  4.427467  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.427467   -7.363  1.833943  7.837166  0.8277851E-15  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.715E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079104  0.0000000E+00  0.0000000000E+00
116  0.111361136974838E+08   14.811510  4.645180  4.426226  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.426226   -7.365  1.856433  7.839768  0.3787837E-16  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.714E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.078856  0.0000000E+00  0.0000000000E+00
117  0.111364635176692E+08   14.811495  4.644991  4.425235  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.425235   -7.368  1.879740  7.842957  0.1508264E-17  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.712E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.078822  0.0000000E+00  0.0000000000E+00
118  0.111371631580400E+08   14.811465  4.643687  4.422316  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.422316   -7.369  1.921674  7.847701  0.1651348E-20  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.709E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.078586  0.0000000E+00  0.0000000000E+00
119  0.111375129782254E+08   14.811450  4.644446  4.421109  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.421109   -7.367  1.946964  7.852430  0.4481902E-22  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.707E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.078723  0.0000000E+00  0.0000000000E+00
120  0.111378977804294E+08   14.811433  4.645186  4.419538  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.419538   -7.364  1.973387  7.857206  0.9302389E-24  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.706E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.078858  0.0000000E+00  0.0000000000E+00
121  0.111382825826333E+08   14.811417  4.645853  4.417756  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.417756   -7.362  1.998700  7.861678  0.1633214E-25  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.704E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.078979  0.0000000E+00  0.0000000000E+00
122  0.111390521870412E+08   14.811383  4.647161  4.413719  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.413719   -7.359  2.046704  7.869996  0.3117480E-29  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.700E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079218  0.0000000E+00  0.0000000000E+00
123  0.111394369892452E+08   14.811366  4.647814  4.411518  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.411518   -7.357  2.069775  7.874005  0.3410155E-31  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.699E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079337  0.0000000E+00  0.0000000000E+00
124  0.111398217914492E+08   14.811349  4.648494  4.409231  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.409231   -7.355  2.092362  7.877967  0.3197569E-33  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.697E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079461  0.0000000E+00  0.0000000000E+00
125  0.111402065936531E+08   14.811332  4.649167  4.406859  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.406859   -7.353  2.114637  7.881959  0.2566750E-35  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.695E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079585  0.0000000E+00  0.0000000000E+00
126  0.111405913958571E+08   14.811315  4.649846  4.404412  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.404412   -7.351  2.136459  7.885903  0.1765754E-37  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.693E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079709  0.0000000E+00  0.0000000000E+00
127  0.111409761980610E+08   14.811298  4.650908  4.402026  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.402026   -7.349  2.155945  7.888853  0.1073574E-39  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.692E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079904  0.0000000E+00  0.0000000000E+00
128  0.111417458024689E+08   14.811263  4.653159  4.397088  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.397088   -7.343  2.198879  7.897203  0.2433511E-44  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.688E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.080320  0.0000000E+00  0.0000000000E+00
129  0.111421306046729E+08   14.811245  4.654419  4.394576  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.394576   -7.340  2.220102  7.901487  0.9047974E-47  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.686E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.080553  0.0000000E+00  0.0000000000E+00
130  0.111425154068769E+08   14.811228  4.655637  4.391997  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.391997   -7.336  2.241041  7.905775  0.2878403E-49  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.685E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.080780  0.0000000E+00  0.0000000000E+00
131  0.111429002090808E+08   14.811210  4.656802  4.389341  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.389341   -7.333  2.261700  7.910063  0.7885895E-52  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.683E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.080997  0.0000000E+00  0.0000000000E+00
132  0.111432850112848E+08   14.811192  4.657938  4.386636  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.386636   -7.330  2.282127  7.914370  0.1858624E-54  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.681E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.081209  0.0000000E+00  0.0000000000E+00
133  0.111436698134887E+08   14.811174  4.659077  4.383896  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.383896   -7.327  2.302323  7.918690  0.3764913E-57  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.679E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.081422  0.0000000E+00  0.0000000000E+00
134  0.111444394178966E+08   14.811137  4.661407  4.378326  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.378326   -7.321  2.341970  7.927326  0.9790447E-63  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.676E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.081861  0.0000000E+00  0.0000000000E+00
135  0.111448242201006E+08   14.811118  4.662569  4.375491  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.375491   -7.317  2.361588  7.931717  0.1251806E-65  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.674E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.082080  0.0000000E+00  0.0000000000E+00
136  0.111452090223046E+08   14.811100  4.663704  4.372625  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.372625   -7.314  2.381017  7.936124  0.1368362E-68  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.673E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.082295  0.0000000E+00  0.0000000000E+00
137  0.111455938245085E+08   14.811081  4.664800  4.369723  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.369723   -7.311  2.400267  7.940550  0.1277049E-71  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.671E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.082503  0.0000000E+00  0.0000000000E+00
138  0.111459786267125E+08   14.811062  4.665874  4.366790  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.366790   -7.308  2.419348  7.944994  0.1016088E-74  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.669E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.082707  0.0000000E+00  0.0000000000E+00
139  0.111463634289164E+08   14.811043  4.666944  4.363832  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.363832   -7.305  2.438260  7.949454  0.0000000E+00  0.9863222E+00  1.2663474E-04  3.4480380E-05  8.0873480E-03  1.1217822E-04  1.5603725E-07  1.4251972E-10  1.7864184E-03  1.2253550E-05  4.667E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.082911  0.0000000E+00  0.0000000000E+00
140  0.111471330333243E+08   14.811004  4.669001  4.357778  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.357778   -7.298  2.475627  7.958433  0.0000000E+00  0.9863221E+00  1.2666706E-04  3.3997567E-05  8.0871326E-03  1.1277368E-04  1.5613974E-07  1.0879450E-10  1.7864115E-03  1.2253555E-05  4.628E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.083305  0.0000000E+00  0.0000000000E+00
141  0.111475178355283E+08   14.810985  4.670062  4.354724  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.354724   -7.295  2.494083  7.962945  0.0000000E+00  0.9863220E+00  1.2669011E-04  3.3648617E-05  8.0869812E-03  1.1320450E-04  1.5621796E-07  8.9793993E-11  1.7864066E-03  1.2253559E-05  4.600E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.083509  0.0000000E+00  0.0000000000E+00
142  0.111479026377323E+08   14.810965  4.671091  4.351648  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.351648   -7.292  2.512347  7.967447  0.0000000E+00  0.9863219E+00  1.2671960E-04  3.3201263E-05  8.0867895E-03  1.1375728E-04  1.5632198E-07  7.0366167E-11  1.7864002E-03  1.2253565E-05  4.565E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.083707  0.0000000E+00  0.0000000000E+00
143  0.111482874399362E+08   14.810945  4.672042  4.348532  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.348532   -7.288  2.531834  7.972036  0.0000000E+00  0.9863217E+00  1.2675804E-04  3.2619154E-05  8.0865413E-03  1.1447734E-04  1.5646276E-07  5.2124321E-11  1.7863919E-03  1.2253573E-05  4.521E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.083891  0.0000000E+00  0.0000000000E+00
144  0.111486722421402E+08   14.810925  4.672950  4.345382  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.345382   -7.285  2.550105  7.976697  0.0000000E+00  0.9863215E+00  1.2680769E-04  3.1871155E-05  8.0862231E-03  1.1540390E-04  1.5665111E-07  3.7505537E-11  1.7863812E-03  1.2253584E-05  4.465E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.084067  0.0000000E+00  0.0000000000E+00
145  0.111490570443441E+08   14.810905  4.673960  4.342252  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.342252   -7.282  2.568619  7.981565  0.0000000E+00  0.9863213E+00  1.2687257E-04  3.0904674E-05  8.0858110E-03  1.1660322E-04  1.5690525E-07  2.8084061E-11  1.7863674E-03  1.2253600E-05  4.394E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.084263  0.0000000E+00  0.0000000000E+00
146  0.111498266487520E+08   14.810864  4.677087  4.336341  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.336341   -7.272  2.604398  7.990885  0.0000000E+00  0.9863206E+00  1.2706143E-04  2.8167369E-05  8.0846363E-03  1.2001306E-04  1.5767854E-07  2.5820118E-11  1.7863280E-03  1.2253654E-05  4.200E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.084872  0.0000000E+00  0.0000000000E+00
147  0.111502114509560E+08   14.810844  4.678354  4.333264  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.333264   -7.269  2.622601  7.995824  0.0000000E+00  0.9863200E+00  1.2719931E-04  2.6241667E-05  8.0837977E-03  1.2242352E-04  1.5826596E-07  3.1584089E-11  1.7863002E-03  1.2253699E-05  4.069E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.085120  0.0000000E+00  0.0000000000E+00
